,label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
1709,0,0.021052631578947368,0.004195270785659801,0.003665602459501005,0.06896551724137931,1.3790182375161912e-05,0.0008624407072013799,0.0012062726176115801,0.010968921389396709,0.0010643959552953698,0.25,0.02702702702702703,0.0,0.005194805194805195,0,193,545,807,11,6,644,2,1,665,176,177,759,3,142,634,0,532,22,0,0,3,7,162,27,378
1710,0,0.0,0.0017798118484617339,0.000354735721887194,0.13793103448275862,0.0017474131095383738,0.02285467874083657,0.00180940892641737,0.04570383912248629,0.024481106971793506,0.0,0.05405405405405406,0.0,0.01818181818181818,33,51,94,1022,1,0,463,2,1,793,182,857,358,2,655,173,0,384,123,1,314,2,3,291,19,356
1711,0,0.0,0.043351131451817945,0.0,0.0,0.014468856350625238,0.0,0.0,0.0,0.0028383892141209863,0.0,0.0,0.0,0.0,56,244,810,562,1,4,1041,5,1,194,877,1184,486,2,508,928,5,426,123,1,685,2,8,267,19,356
1712,0,0.0,0.0003813882532418001,0.0,0.3563218390804598,0.0002590584260476845,0.0,0.0,0.0603290676416819,0.005676778428241973,0.0,0.0,0.0,0.04155844155844156,27,215,892,872,1,3,500,2,1,544,898,780,123,13,530,641,1,252,123,1,1002,3,1,531,19,356
1713,1,0.042105263157894736,0.00813628273582507,0.01619959796618186,0.25287356321839083,1.970026053594559e-06,0.00301854247520483,0.0024125452352231603,0.04936014625228519,0.003902785169416356,0.25,0.02702702702702703,0.0,0.01818181818181818,0,37,287,239,1,3,598,2,1,210,658,973,102,2,48,995,8,285,22,0,55,2,10,174,28,149
1714,1,0.0,0.003686753114670735,0.00011824524062906468,0.13793103448275862,0.008414966287929157,0.0,0.0,0.05301645338208409,0.005321979776476849,0.0,0.0,0.0,0.016883116883116882,43,220,1114,152,1,3,232,2,1,194,643,163,678,3,220,564,8,133,123,1,440,5,2,431,19,356
1715,0,0.0,0.004576659038901601,0.0,0.022988505747126436,0.003406175046664992,0.008408796895213455,0.00361881785283474,0.056672760511883,0.008337768316480398,0.0,0.02702702702702703,0.0,0.007792207792207792,56,131,1258,811,1,3,507,2,1,1,432,974,351,2,149,36,8,392,114,2,350,2,10,572,31,162
1716,0,0.0,0.0005085176709890668,0.004729809625162587,0.09195402298850575,0.002954054067365041,0.0,0.0,0.014625228519195612,0.0014191946070604932,0.0,0.0,0.0,0.01038961038961039,26,10,513,860,1,5,513,11,1,194,793,502,554,2,218,523,5,222,123,1,97,2,8,712,19,356
1717,0,0.0,0.006483600305110602,0.0,0.022988505747126436,0.004539925040508661,0.048081069426476934,0.0006031363088057901,0.03656307129798903,0.03157708000709597,0.0,0.02702702702702703,0.0,0.01818181818181818,43,13,907,872,1,3,1153,5,1,806,368,1084,249,13,411,77,8,503,123,1,584,2,0,531,19,356
1718,1,0.0,0.0002542588354945334,0.0,0.022988505747126436,0.2029284437286683,0.0,0.0,0.007312614259597806,0.0017739932588256165,0.0,0.0,0.0,0.0025974025974025974,73,51,362,590,1,3,418,17,0,773,189,907,173,13,29,184,4,361,123,1,199,2,0,415,19,356
1719,0,0.0,0.0003813882532418001,0.0011824524062906468,0.0,0.0226287042646139,0.08020698576972833,0.0006031363088057901,0.009140767824497258,0.02252971438708533,0.0,0.02702702702702703,0.0,0.005194805194805195,33,215,907,872,11,5,720,2,1,294,465,1084,216,2,156,77,7,252,123,1,584,3,0,531,19,356
1720,0,0.021052631578947368,0.03165522501906941,0.000354735721887194,0.011494252873563218,9.850130267972794e-07,0.0,0.00723763570566948,0.0018281535648994515,0.0005321979776476849,0.25,0.05405405405405406,0.0,0.0,26,249,700,292,1,2,783,5,1,812,839,683,90,13,253,1156,8,513,123,1,1074,2,0,66,19,356
1721,0,0.0,0.003051106025934401,0.00023649048125812936,0.09195402298850575,0.0019040301807991412,0.07891332470892626,0.0012062726176115801,0.0712979890310786,0.015433741351782862,0.0,0.02702702702702703,0.0,0.03636363636363636,0,215,633,872,9,5,60,17,1,737,269,760,420,3,323,216,8,89,123,1,1062,2,2,531,19,356
1722,0,0.0,0.0002542588354945334,0.002956131015726617,0.42528735632183906,0.001477519540195919,0.014661492022423459,0.0006031363088057901,0.06581352833638025,0.012063154160014192,0.0,0.02702702702702703,0.0,0.048051948051948054,33,91,1170,808,1,6,825,2,1,536,736,671,795,13,336,1007,7,404,37,2,271,2,7,509,17,280
1723,0,0.0,0.0005085176709890668,0.00023649048125812936,0.05747126436781609,0.027427687731170245,0.0,0.0,0.018281535648994516,0.0003547986517651233,0.0,0.0,0.0,0.007792207792207792,0,215,633,872,7,3,363,2,1,124,491,760,183,3,161,216,7,252,123,1,1062,2,0,531,19,356
1724,1,0.0,0.014747012458682937,0.00023649048125812936,0.022988505747126436,0.007096033845047601,0.0,0.0,0.003656307129798903,0.0005321979776476849,0.0,0.0,0.0,0.0025974025974025974,0,12,458,882,1,4,695,2,1,207,876,580,697,2,185,906,8,188,33,2,142,2,0,174,27,149
1725,0,0.0,0.0010170353419781336,0.002246659571952229,0.27586206896551724,0.004250331210630261,0.019620526088831393,0.027141133896260553,0.0712979890310786,0.05854177754124534,0.0,0.08108108108108109,0.0,0.03116883116883117,0,177,171,587,1,3,989,2,1,581,634,209,457,3,361,530,8,470,123,1,1009,2,2,601,19,356
1726,0,0.0,0.0001271294177472667,0.00023649048125812936,0.034482758620689655,0.005944553616721581,0.000646830530401035,0.0012062726176115801,0.005484460694698354,0.0005321979776476849,0.0,0.02702702702702703,0.0,0.003896103896103896,0,12,521,273,1,4,1105,19,1,534,631,540,487,13,273,997,0,188,22,3,699,2,1,249,27,302
1727,0,0.0,0.011823035850495803,0.00011824524062906468,0.1954022988505747,0.006078515388366012,0.09982751185855973,0.011459589867310011,0.054844606946983544,0.07965229732127017,0.0,0.08108108108108109,0.0,0.09610389610389611,0,50,398,327,21,4,843,17,1,194,909,988,361,2,519,445,8,16,22,0,1090,2,0,457,3,90
1728,1,0.0,0.002161200101703534,0.0,0.0,0.007230980629718828,0.0,0.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0,215,20,819,1,3,590,17,1,446,874,679,172,13,733,244,8,143,123,1,1094,2,1,162,19,356
1729,1,0.05263157894736842,0.09229595728451562,0.00023649048125812936,0.06896551724137931,0.0007653551218214861,0.04247520482966796,0.013268998793727381,0.03290676416819013,0.025900301578854,0.25,0.05405405405405406,0.02040816326530612,0.13246753246753246,43,51,1158,149,11,3,250,2,1,678,476,1203,473,13,75,49,3,145,123,1,1166,2,11,468,19,356
1730,0,0.0,0.0005085176709890668,0.000354735721887194,0.034482758620689655,0.2610520924139222,0.0,0.0,0.005484460694698354,0.0031931878658861094,0.0,0.0,0.0,0.003896103896103896,0,51,908,650,1,3,606,2,0,282,632,765,631,2,18,401,7,193,123,1,602,5,10,714,19,356
1731,1,0.021052631578947368,0.0005085176709890668,0.0009459619250325174,0.3333333333333333,0.0005437271907920982,0.007977576541612765,0.0012062726176115801,0.06398537477148081,0.006563775057654781,0.25,0.02702702702702703,0.0,0.03766233766233766,48,5,918,396,1,3,906,2,1,897,459,168,144,2,796,1104,4,230,123,1,386,3,3,653,19,356
1732,1,0.0,0.0019069412662090005,0.00011824524062906468,0.0,0.020380904537462507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,63,243,261,7,3,1132,17,1,419,323,149,292,2,739,409,8,347,22,0,922,5,0,66,27,90
1733,1,0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.004262151366951828,0.00043122035360068997,0.06332931242460796,0.0018281535648994515,0.03547986517651233,0.0,0.6486486486486487,0.0,0.0,33,149,527,347,11,3,306,2,1,433,707,849,412,2,549,555,3,72,31,2,76,3,0,638,0,120
1734,0,0.0,0.0001271294177472667,0.0,0.0,0.007755007559974981,0.022207848210435532,0.0012062726176115801,0.029250457038391225,0.017917331914138725,0.0,0.02702702702702703,0.0,0.0,33,13,633,872,1,3,540,2,1,897,166,760,461,3,63,216,0,106,123,1,1062,2,1,531,19,356
1735,0,0.0,0.0011441647597254002,0.0011824524062906468,0.022988505747126436,0.00588348280906015,0.07848210435532557,0.0012062726176115801,0.02010968921389397,0.017739932588256166,0.0,0.02702702702702703,0.0,0.0025974025974025974,0,186,837,87,1,3,309,1,1,897,255,869,488,2,35,865,0,215,64,3,53,2,1,196,0,448
1736,0,0.0,0.4378337147215865,0.00011824524062906468,0.011494252873563218,0.0,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0025974025974025974,50,215,633,872,1,6,698,5,0,194,194,760,397,13,530,216,2,252,123,1,1062,2,7,531,19,356
1737,0,0.0,0.0002542588354945334,0.0009459619250325174,0.022988505747126436,0.018405953418733963,0.0,0.0,0.018281535648994516,0.0017739932588256165,0.0,0.0,0.0,0.0025974025974025974,0,31,292,965,11,3,338,2,1,194,804,680,150,2,39,799,5,124,22,2,881,2,5,99,0,60
1738,0,0.010526315789473684,0.05212306127637935,0.000354735721887194,0.28735632183908044,0.00010145634176011978,0.014661492022423459,0.004221954161640531,0.08592321755027423,0.16657796700372537,0.25,0.16216216216216217,0.0,0.08571428571428572,56,11,633,872,1,3,506,5,1,523,820,760,515,13,80,216,8,309,22,3,1062,2,1,531,3,538
1739,0,0.6631578947368421,0.0003813882532418001,0.003310866737613811,0.034482758620689655,4.6295612259472135e-05,0.000646830530401035,0.037997587454764774,0.003656307129798903,0.0005321979776476849,0.25,0.02702702702702703,0.0,0.003896103896103896,0,126,954,555,1,3,534,2,1,161,549,231,696,3,47,1001,8,2,22,3,668,2,0,66,27,329
1740,1,0.06315789473684211,0.036486142893465544,0.0016554333688069056,0.06896551724137931,3.940052107189118e-06,0.0,0.00361881785283474,0.02010968921389397,0.001951392584708178,0.25,0.02702702702702703,0.0,0.0,0,42,693,673,1,6,654,2,1,402,799,1045,129,13,184,632,0,484,123,1,1034,2,7,436,19,356
1741,0,0.0,0.0002542588354945334,0.0,0.0,0.0117669656181203,0.02112979732643381,0.0024125452352231603,0.0018281535648994515,0.003547986517651233,0.0,0.02702702702702703,0.0,0.0,0,152,223,1015,1,0,114,5,1,194,122,897,83,13,56,635,7,260,123,1,804,2,1,547,19,356
1742,1,0.0,0.07767607424357995,0.00011824524062906468,0.011494252873563218,0.002993454588436932,0.014877102199223804,0.037997587454764774,0.02010968921389397,0.07912009934362249,0.0,0.2972972972972973,0.0,0.0012987012987012987,40,189,87,87,1,5,384,17,1,620,590,789,764,2,816,126,8,11,22,2,981,2,2,196,27,448
1743,1,0.0,0.003305364861428934,0.0016554333688069056,0.0,0.0013770482114625966,0.029969814575247954,0.00180940892641737,0.003656307129798903,0.001951392584708178,0.0,0.05405405405405406,0.0,0.0025974025974025974,0,189,98,87,9,5,972,5,1,307,843,668,23,2,816,140,0,11,19,2,1190,4,2,196,27,448
1744,0,0.0,0.0015255530129672005,0.0,0.0,0.018295631959732668,0.0,0.0,0.014625228519195612,0.0,0.0,0.0,0.0,0.003896103896103896,0,102,1082,83,1,3,460,11,1,861,770,223,821,2,453,393,7,85,123,1,467,2,0,665,19,356
1745,0,0.021052631578947368,0.003941011950165268,0.00023649048125812936,0.034482758620689655,0.00040976541914766827,0.0019404915912031048,0.0024125452352231603,0.05301645338208409,0.015256342025900302,0.25,0.08108108108108109,0.0,0.003896103896103896,33,228,1257,289,1,3,634,2,1,19,7,879,197,14,106,788,8,43,84,2,113,3,7,178,29,454
1746,0,0.021052631578947368,0.025553012967200608,0.0050845453470497815,0.3793103448275862,7.880104214378235e-06,0.003234152652005175,0.0012062726176115801,0.05850091407678245,0.017562533262373604,0.25,0.02702702702702703,0.0,0.01948051948051948,0,149,1226,557,1,5,349,2,1,559,707,964,412,13,568,922,8,72,60,2,1112,2,0,418,0,419
1747,0,0.08421052631578947,0.0002542588354945334,0.002956131015726617,0.21839080459770116,0.0005388021256581119,0.0043122035360069,0.015681544028950542,0.04204753199268738,0.08799006563775058,0.25,0.13513513513513514,0.0,0.024675324675324677,26,30,1216,890,1,3,667,17,1,194,54,486,180,13,687,556,8,493,124,3,1121,2,2,650,24,150
1748,0,0.0,0.004068141367912535,0.00011824524062906468,0.011494252873563218,0.014166457351398473,0.00646830530401035,0.0012062726176115801,0.003656307129798903,0.0026609898882384245,0.0,0.02702702702702703,0.0,0.0012987012987012987,33,11,633,872,1,5,816,11,1,186,61,760,186,13,80,216,3,309,22,3,1062,2,1,531,3,538
1749,0,0.0,0.0008899059242308669,0.00023649048125812936,0.09195402298850575,0.007086183714779628,0.11362656317378181,0.0006031363088057901,0.014625228519195612,0.07787830406244456,0.0,0.02702702702702703,0.0,0.05584415584415584,26,51,1022,1017,1,5,577,2,1,468,316,568,355,3,363,616,7,55,123,1,1164,2,2,629,19,356
1750,1,0.042105263157894736,0.015636918382913804,0.00011824524062906468,0.0,4.925065133986397e-06,0.0,0.0024125452352231603,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,0,53,288,520,11,3,683,2,1,891,244,244,461,13,115,741,8,468,22,3,601,3,0,426,1,378
1751,0,0.05263157894736842,0.0005085176709890668,0.0,0.0,0.00026004343907448175,0.002371711944803795,0.0048250904704463205,0.051188299817184646,0.009047365620010643,0.25,0.05405405405405406,0.0,0.0,0,10,554,93,1,3,609,6,1,655,686,406,160,8,548,56,8,324,123,1,655,2,1,471,19,356
1752,1,0.0,0.008644800406814136,0.018800993260021284,0.0,0.0002876238038248056,0.0,0.0,0.021937842778793418,0.003902785169416356,0.0,0.0,0.0,0.006493506493506494,0,63,243,261,1,5,944,2,1,242,270,149,576,2,739,409,7,347,22,0,922,2,0,66,27,90
1753,1,0.042105263157894736,0.0002542588354945334,0.0008277166844034528,0.08045977011494253,9.850130267972794e-07,0.0,0.0024125452352231603,0.07495429616087751,0.007095973035302466,0.75,0.08108108108108109,0.0,0.0,0,12,412,692,6,6,668,15,1,194,503,440,201,2,185,991,8,188,128,2,390,2,2,517,27,63
1754,0,0.042105263157894736,0.003686753114670735,0.0,0.06896551724137931,0.0012706668045684905,0.021776627856834842,0.0030156815440289505,0.03656307129798903,0.013837147418839808,0.0,0.02702702702702703,0.0,0.03766233766233766,0,52,662,234,1,6,609,5,1,849,686,763,160,2,732,1072,8,517,22,3,831,2,0,297,0,378
1755,0,0.0,0.0001271294177472667,0.0,0.0,0.0019217604152814921,0.00819318671841311,0.00361881785283474,0.04204753199268738,0.009579563597658328,0.0,0.05405405405405406,0.0,0.0,0,32,907,872,1,5,306,2,1,48,707,1084,412,13,159,77,4,373,123,1,584,3,0,531,19,356
1756,0,0.0,0.015509788965166539,0.00011824524062906468,0.011494252873563218,0.030016301965593496,0.0,0.0,0.0018281535648994515,0.00017739932588256165,0.0,0.0,0.0,0.0012987012987012987,33,191,1070,819,11,3,726,2,1,194,485,1078,818,2,702,621,4,289,123,1,1,2,0,162,19,356
1757,0,0.021052631578947368,0.0013984235952199337,0.005912262031453234,0.034482758620689655,0.0004393158099515866,0.01638637343682622,0.0012062726176115801,0.054844606946983544,0.005144580450594288,0.25,0.02702702702702703,0.0,0.012987012987012988,0,12,882,555,11,4,191,2,1,783,579,1052,21,9,684,912,7,208,163,0,471,2,3,66,27,405
1758,0,0.05263157894736842,0.0001271294177472667,0.0,0.0,0.00043734578389799204,0.003234152652005175,0.0030156815440289505,0.027422303473491772,0.0026609898882384245,0.25,0.02702702702702703,0.0,0.0,0,74,1070,819,1,3,468,2,1,194,723,1078,708,9,398,621,8,387,123,1,1,5,1,162,19,356
1759,0,0.0,0.0005085176709890668,0.00023649048125812936,0.13793103448275862,0.002854567751658516,0.05498059508408797,0.004221954161640531,0.08409506398537477,0.03920525102004612,0.0,0.10810810810810811,0.030612244897959183,0.02077922077922078,0,215,892,872,1,1,830,17,1,194,520,780,470,13,536,641,6,89,123,1,1002,2,1,531,19,356
1760,0,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0,0,102,194,158,1,5,42,2,0,194,408,1192,227,13,313,500,2,85,123,1,740,3,8,248,19,356
1761,0,0.08421052631578947,0.05733536740401728,0.0,0.09195402298850575,3.7430495018296616e-05,0.00258732212160414,0.0048250904704463205,0.014625228519195612,0.0014191946070604932,0.25,0.02702702702702703,0.0,0.01038961038961039,33,51,186,848,11,5,453,5,1,681,671,86,76,13,225,447,8,61,123,1,1056,2,1,663,19,356
1762,0,0.0,0.0003813882532418001,0.0004729809625162587,0.0,0.0072388607339332065,0.0019404915912031048,0.00723763570566948,0.005484460694698354,0.01614333865531311,0.0,0.10810810810810811,0.0,0.0,43,77,965,353,7,5,1120,2,1,192,740,25,250,8,215,535,8,263,22,0,54,2,0,174,27,85
1763,0,0.3894736842105263,0.0002542588354945334,0.0,0.022988505747126436,0.00013100673256403816,0.00043122035360068997,0.030759951749095293,0.0018281535648994515,0.027142096860031932,0.25,0.13513513513513514,0.0,0.0025974025974025974,0,12,774,339,1,2,531,17,1,109,638,1027,9,2,185,806,8,188,186,2,206,2,0,174,27,149
1764,0,0.0,0.0003813882532418001,0.00023649048125812936,0.011494252873563218,0.0020744374344350705,0.001509271237602415,0.00180940892641737,0.003656307129798903,0.003547986517651233,0.0,0.08108108108108109,0.0,0.0012987012987012987,26,12,1273,844,1,0,710,2,1,457,260,551,206,2,185,533,7,188,43,2,765,2,0,174,27,149
1765,0,0.0,0.14314772438342233,0.000354735721887194,0.034482758620689655,0.00918918652699182,0.08257869771453213,0.0030156815440289505,0.010968921389396709,0.13251729643427354,0.0,0.05405405405405406,0.0,0.003896103896103896,0,197,603,968,9,3,1020,2,1,381,774,35,752,3,693,1024,8,149,114,3,14,2,7,174,12,30
1766,0,0.0,0.0002542588354945334,0.0020101690906940994,0.05747126436781609,0.008712440222021936,0.056058645968089696,0.0012062726176115801,0.016453382084095063,0.006386375731772219,0.0,0.02702702702702703,0.0,0.006493506493506494,56,77,399,4,1,0,1159,2,1,194,647,893,541,13,443,300,0,263,22,2,158,2,0,174,27,149
1767,0,0.0,0.3282481566234426,0.0,0.0,0.004663051668858321,0.09292798620094869,0.01447527141133896,0.08957952468007313,0.09331204541422743,0.0,0.16216216216216217,0.0,0.04415584415584416,0,13,907,872,1,3,846,2,1,40,188,1084,62,13,594,77,8,106,123,1,584,2,7,531,19,356
1768,1,0.010526315789473684,0.0015255530129672005,0.000354735721887194,0.022988505747126436,0.000243298217618928,0.000646830530401035,0.0006031363088057901,0.005484460694698354,0.0003547986517651233,0.25,0.02702702702702703,0.01020408163265306,0.0025974025974025974,9,37,632,1005,1,0,1063,2,1,408,463,154,448,13,515,662,4,285,94,2,46,2,0,470,28,412
1769,0,0.0,0.0003813882532418001,0.008631902565921721,0.04597701149425287,0.015881365031052537,0.0,0.0,0.07861060329067641,0.0003547986517651233,0.0,0.0,0.0,0.04285714285714286,26,10,25,738,1,3,1023,2,1,857,269,1135,420,2,218,613,7,222,123,1,40,6,2,712,19,356
1770,0,0.021052631578947368,0.0002542588354945334,0.000354735721887194,0.011494252873563218,0.0005772176337032058,0.004096593359206555,0.0024125452352231603,0.02010968921389397,0.007095973035302466,0.25,0.05405405405405406,0.0,0.01948051948051948,0,51,301,153,1,3,392,17,1,143,692,1172,756,13,342,562,7,211,123,1,1107,2,0,272,19,356
1771,0,0.0,0.0007627765064836002,0.0016554333688069056,0.1954022988505747,0.0017671133700743193,0.0709357481673135,0.0012062726176115801,0.08775137111517367,0.01632073798119567,0.0,0.02702702702702703,0.0,0.03506493506493506,33,31,613,651,1,3,273,2,1,687,844,1218,632,2,196,915,8,83,22,0,755,2,2,131,0,468
1772,0,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,102,392,728,1,6,963,2,0,194,797,1005,758,2,453,411,2,85,123,1,1118,2,0,463,19,356
1773,0,0.18947368421052632,0.0003813882532418001,0.000354735721887194,0.08045977011494253,0.0007643701087946889,0.001509271237602415,0.01085645355850422,0.012797074954296161,0.0012417952811779316,0.25,0.02702702702702703,0.0,0.00909090909090909,43,77,496,284,11,3,522,2,1,849,742,906,320,2,723,1020,8,263,22,2,1119,3,0,85,0,540
1774,0,0.05263157894736842,0.005212306127637935,0.00023649048125812936,0.022988505747126436,0.0008431711509384712,0.00129366106080207,0.006634499396863691,0.003656307129798903,0.005144580450594288,0.25,0.05405405405405406,0.0,0.0025974025974025974,33,186,17,782,11,3,96,15,1,230,465,161,216,2,35,972,8,215,22,0,875,2,1,196,0,392
1775,0,0.0,0.0003813882532418001,0.0004729809625162587,0.022988505747126436,0.03458774742295967,0.01034928848641656,0.0,0.003656307129798903,0.009224764945893206,0.0,0.0,0.0,0.0025974025974025974,33,37,258,845,1,2,142,2,1,218,49,708,718,3,169,756,7,285,104,2,892,2,0,27,28,488
1776,0,0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.20627748801977908,0.0,0.0,0.003656307129798903,0.009579563597658328,0.0,0.0,0.0,0.0,0,12,958,468,9,2,1107,2,0,43,112,1014,37,3,710,243,8,188,44,2,625,2,0,503,27,50
1777,0,0.0,0.0005085176709890668,0.20444602104765283,0.0,0.29828065976172535,0.0,0.0,0.003656307129798903,0.005144580450594288,0.0,0.0,0.0,0.0012987012987012987,0,126,401,555,7,4,1123,17,0,64,448,1108,120,2,757,195,0,2,22,3,613,2,0,66,27,329
1778,0,0.0,0.0003813882532418001,0.002601395293839423,0.09195402298850575,0.004810803622877913,0.00603708495040966,0.00723763570566948,0.014625228519195612,0.004967181124711726,0.0,0.02702702702702703,0.0,0.01038961038961039,33,132,105,628,11,3,864,15,1,642,186,354,775,3,179,823,8,190,64,2,193,2,2,351,29,472
1779,0,0.0,0.029239766081871343,0.00023649048125812936,0.04597701149425287,0.0018281841777357507,0.0,0.0,0.051188299817184646,0.0044349831470640415,0.0,0.0,0.0,0.023376623376623377,56,215,20,819,1,6,715,5,1,194,789,679,643,13,733,244,5,143,123,1,1094,3,8,162,19,356
1780,0,0.0,0.0003813882532418001,0.0013006976469197116,0.10344827586206896,0.0018518244903788852,0.046140577835273824,0.00180940892641737,0.04021937842778794,0.01827213056590385,0.0,0.08108108108108109,0.0,0.011688311688311689,33,52,1029,419,1,3,579,20,1,482,179,122,548,2,731,861,0,533,22,3,1115,2,0,655,0,436
1781,0,0.0,0.004068141367912535,0.002601395293839423,0.0,0.02739616731431273,0.00646830530401035,0.00180940892641737,0.007312614259597806,0.005321979776476849,0.0,0.02702702702702703,0.0,0.005194805194805195,0,165,385,87,1,5,1147,17,1,237,163,20,48,2,388,461,0,298,64,3,1006,2,2,196,7,448
1782,0,0.0,0.0003813882532418001,0.00011824524062906468,0.022988505747126436,0.0016164063769743356,0.05907718844329453,0.0006031363088057901,0.009140767824497258,0.043817633492992725,0.0,0.02702702702702703,0.0,0.0025974025974025974,68,12,882,555,11,3,119,17,1,77,112,1052,37,9,684,912,7,208,163,0,471,2,1,66,27,405
1783,0,0.021052631578947368,0.002415458937198067,0.00011824524062906468,0.011494252873563218,0.0014125086804272987,0.0017248814144027599,0.00904704463208685,0.014625228519195612,0.01082135887883626,0.0,0.08108108108108109,0.0,0.0012987012987012987,33,131,1139,363,1,3,426,15,1,517,755,91,702,2,149,744,8,392,112,2,562,5,0,170,28,457
1784,1,0.0,0.0002542588354945334,0.0004729809625162587,0.011494252873563218,5.516072950064765e-05,0.0019404915912031048,0.012062726176115802,0.0018281535648994515,0.012240553485896753,0.0,0.2972972972972973,0.0,0.0012987012987012987,0,37,310,451,1,5,711,17,1,284,602,908,492,2,48,1045,8,285,57,2,417,2,1,706,27,164
1785,0,0.0,0.004703788456648868,0.001418942887548776,0.05747126436781609,0.002129598163935718,0.0258732212160414,0.00361881785283474,0.08592321755027423,0.011708355508249068,0.0,0.02702702702702703,0.0,0.007792207792207792,0,12,1286,265,1,3,259,2,1,212,373,823,133,2,185,98,8,188,29,3,349,2,1,127,18,404
1786,0,0.0,0.0002542588354945334,0.008395412084663592,0.0,0.0018547795294592772,0.007546356188012074,0.0024125452352231603,0.038391224862888484,0.024303707645910947,0.0,0.08108108108108109,0.0,0.0,0,12,1270,191,11,6,97,2,1,259,566,170,204,3,710,777,0,188,90,2,1054,2,7,408,27,206
1787,0,0.0,0.0003813882532418001,0.000709471443774388,0.08045977011494253,0.0,0.0,0.0,0.010968921389396709,0.0012417952811779316,0.0,0.0,0.0,0.0,61,52,1263,666,0,5,720,5,1,397,465,458,216,2,732,878,1,517,22,0,1170,2,0,545,0,174
1788,0,0.0,0.03915586066615815,0.00011824524062906468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,1155,658,1,6,42,2,0,194,408,93,227,13,138,352,2,531,123,1,854,3,8,221,19,356
1789,1,0.10526315789473684,0.0019069412662090005,0.0008277166844034528,0.06896551724137931,0.0,0.00021561017680034498,0.022316043425814232,0.0603290676416819,0.048075217314174204,0.5,0.1891891891891892,0.0,0.0012987012987012987,0,77,997,498,1,0,808,5,1,214,149,759,397,2,723,1,8,263,29,3,502,2,0,174,27,149
1790,0,0.0,0.0003813882532418001,0.00011824524062906468,0.13793103448275862,0.028759425343400168,0.0,0.0,0.04753199268738574,0.006918573709419904,0.0,0.0,0.0,0.05064935064935065,0,13,907,872,1,3,1086,2,1,194,24,1084,438,2,305,77,5,503,123,1,584,2,8,531,19,356
1791,1,0.10526315789473684,0.0005085176709890668,0.004020338181388199,0.05747126436781609,2.4625325669931986e-05,0.0008624407072013799,0.038600723763570564,0.009140767824497258,0.012417952811779315,0.5,0.24324324324324326,0.061224489795918366,0.005194805194805195,0,149,864,902,1,3,306,11,1,428,707,62,412,13,568,59,4,72,33,2,827,2,0,564,18,304
1792,0,0.0,0.27726926010678865,0.0,0.0,0.02165452638111139,0.03234152652005175,0.0012062726176115801,0.0,0.0028383892141209863,0.0,0.02702702702702703,0.0,0.0,0,51,511,580,0,3,252,2,1,194,544,1142,743,2,465,716,7,165,123,1,156,2,1,552,19,356
1793,0,0.0,0.0011441647597254002,0.00011824524062906468,0.022988505747126436,0.005906138108676487,0.1461836998706339,0.0006031363088057901,0.009140767824497258,0.02146531843178996,0.0,0.02702702702702703,0.0,0.0025974025974025974,0,12,882,555,1,4,502,30,1,149,137,1052,529,9,684,912,7,208,163,0,471,2,0,66,27,405
1794,0,0.0,0.0003813882532418001,0.00023649048125812936,0.0,0.0384499835010318,0.05454937473048728,0.0,0.0,0.013304949441192123,0.0,0.0,0.0,0.0,19,12,405,1001,1,6,324,17,0,822,518,316,390,2,464,542,4,296,10,2,712,2,0,88,27,359
1795,0,0.0,0.0005085176709890668,0.004020338181388199,0.12643678160919541,0.005878557743926163,0.023932729624838292,0.006031363088057901,0.027422303473491772,0.03707645910945538,0.0,0.02702702702702703,0.0,0.014285714285714285,0,213,435,574,9,2,996,2,1,810,377,645,693,13,642,957,8,33,168,3,1028,2,0,387,7,284
1796,0,0.0,0.0005085176709890668,0.026959914863426748,0.011494252873563218,0.01858818082869146,0.0,0.0,0.0018281535648994515,0.00975696292354089,0.0,0.0,0.0,0.0012987012987012987,0,126,996,555,1,3,995,2,1,369,264,500,540,2,757,195,8,2,22,3,757,3,1,66,27,329
1797,0,0.0,0.0005085176709890668,0.001064207165661582,0.05747126436781609,0.002274395078874918,0.01983613626563174,0.0030156815440289505,0.010968921389396709,0.009579563597658328,0.0,0.02702702702702703,0.0,0.006493506493506494,26,4,311,283,1,5,35,11,1,442,278,140,53,13,120,1078,8,313,22,0,882,2,1,700,24,323
