,label,id,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
859,0,954,2,0,23,142,2,116,8,0,166,893,288,1,0,32,2,1,18,0,0,0,13
860,0,955,2,0,97,118,5,12,1,7,166,665,331,1,0,71,2,1,47,0,0,12,23
861,0,956,2,0,23,142,2,116,8,0,166,504,63,1,0,30,2,1,18,0,0,0,13
862,0,957,2,0,23,142,2,116,8,0,166,118,42,1,0,31,2,1,18,0,0,0,13
863,0,958,2,0,113,134,10,116,8,0,166,646,457,1,0,71,2,1,47,0,0,0,23
864,0,959,2,0,60,120,4,116,8,0,166,929,229,1,0,102,2,1,66,0,1,0,23
865,0,960,2,1,150,73,10,116,8,0,166,1215,119,1,0,102,2,1,66,0,1,0,23
866,0,961,2,0,145,88,10,116,8,0,166,1429,263,1,0,60,2,1,42,2,1,0,4
867,0,962,2,0,97,118,5,41,18,1,166,1323,287,1,0,130,2,1,77,3,12,38,10
868,0,963,2,0,23,142,2,116,8,0,166,110,34,1,0,30,2,1,18,0,0,0,13
869,0,964,2,0,169,138,2,116,8,0,166,876,49,1,0,74,2,1,50,2,13,0,9
870,0,965,2,0,5,25,3,116,8,0,166,1276,84,1,0,71,2,1,47,0,0,42,23
871,1,966,2,0,97,118,5,121,10,1,166,750,92,1,0,108,2,1,68,3,6,0,10
872,0,967,2,1,150,73,10,116,8,0,166,1278,432,1,0,48,2,1,25,3,1,0,3
873,0,968,2,0,145,88,10,116,8,0,166,462,187,1,0,60,2,1,42,2,1,0,4
874,0,969,2,0,97,118,5,60,1,4,125,627,119,1,0,130,2,1,77,3,12,38,10
875,0,970,2,0,23,142,2,116,8,0,166,934,258,1,0,31,2,1,18,0,0,0,13
876,0,971,2,1,66,13,10,116,8,0,166,309,357,1,0,41,2,1,29,0,16,0,21
877,0,972,2,0,1,1,8,116,8,0,166,556,21,1,0,110,2,1,47,0,0,61,23
878,0,973,2,0,97,118,5,22,1,5,240,886,419,1,2,31,2,1,18,0,0,32,13
879,1,974,2,0,23,142,2,116,8,0,166,1100,67,1,0,28,2,1,18,0,0,32,13
880,0,975,2,1,125,105,10,116,8,0,166,1133,125,1,0,79,2,1,49,0,21,28,8
881,1,976,2,0,97,118,5,110,6,1,109,1023,491,1,0,113,2,1,71,3,1,0,3
882,0,977,2,1,96,44,10,116,8,0,166,1443,255,1,0,80,2,1,49,0,21,29,8
883,1,978,2,0,51,61,10,116,8,0,166,534,213,1,0,33,2,1,18,0,0,31,13
884,0,979,2,0,23,142,2,116,8,0,166,953,34,1,0,30,2,1,18,0,0,0,13
885,0,71,2,0,97,118,5,12,1,7,166,1131,323,1,0,71,2,1,47,0,0,0,23
886,0,980,2,0,97,118,5,22,1,5,172,168,306,1,2,45,2,1,33,3,6,55,12
887,1,981,2,0,97,118,5,110,6,1,166,1132,63,1,0,113,2,1,71,3,1,0,3
888,1,982,2,0,63,67,4,116,8,0,166,1073,363,1,0,52,1,2,38,2,1,32,5
889,0,983,2,0,97,118,5,80,18,1,166,1375,326,1,0,120,2,1,69,0,17,0,7
890,0,984,2,0,23,142,2,116,8,0,166,1277,310,1,0,33,2,1,18,0,0,32,13
891,0,985,2,0,23,142,2,116,8,0,166,1606,258,1,0,31,2,1,18,0,0,32,13
892,1,986,2,0,63,67,4,116,8,0,166,310,250,1,0,52,1,2,38,2,1,32,5
893,1,987,4,1,97,118,5,122,8,1,129,341,229,2,0,134,2,1,79,3,0,0,21
894,1,988,2,0,23,142,2,116,8,0,166,386,213,1,0,27,2,1,18,0,0,0,13
895,1,989,2,0,60,120,4,116,8,0,166,5,379,1,0,102,2,1,66,0,1,0,23
896,1,990,2,0,145,88,10,116,8,0,166,450,151,1,0,60,2,1,42,2,1,0,4
897,0,991,2,0,23,142,2,116,8,0,166,1320,147,1,0,32,2,1,18,0,0,0,13
898,0,992,2,1,96,44,10,116,8,0,166,1385,464,1,0,80,2,1,49,0,21,0,8
899,0,993,2,0,169,138,2,116,8,0,166,1515,226,1,0,74,2,1,50,2,13,0,9
900,0,994,2,0,97,118,5,17,9,1,166,1334,151,1,0,130,2,1,77,3,12,38,10
901,0,995,2,1,64,10,10,116,8,0,166,203,258,1,0,99,2,1,66,0,1,28,23
902,0,996,2,0,23,142,2,116,8,0,166,1172,329,1,0,27,2,1,18,0,0,0,13
903,0,997,2,0,23,142,2,116,8,0,166,836,147,1,0,33,2,1,18,0,0,0,13
904,0,998,2,0,120,77,10,116,8,0,166,1683,276,1,0,105,2,1,66,0,1,0,23
905,0,72,2,1,64,10,10,116,8,0,166,972,258,1,0,102,2,1,66,0,1,30,23
906,0,999,2,0,97,118,5,22,1,5,11,135,331,1,1,130,2,1,77,3,12,38,10
907,0,1000,2,0,1,1,8,116,8,0,166,1472,233,1,0,71,2,1,47,0,0,0,23
908,0,1001,2,0,112,98,10,116,8,0,166,1327,303,1,0,36,2,1,23,3,7,26,3
909,0,1002,2,0,21,140,3,116,8,0,166,268,17,1,0,110,2,1,47,0,0,0,23
910,0,73,2,1,43,22,6,116,8,0,166,760,270,1,1,110,2,1,47,0,0,0,23
911,1,1003,2,0,69,23,10,116,8,0,166,1135,392,1,0,28,2,1,18,0,0,0,13
912,0,1004,2,0,23,142,2,116,8,0,166,1263,368,1,0,31,2,1,18,0,0,32,13
913,0,1005,2,1,64,10,10,116,8,0,166,1750,34,1,0,83,2,1,23,3,7,25,3
914,0,1006,2,0,1,1,8,116,8,0,166,148,328,1,0,110,2,1,47,0,0,0,23
915,0,1007,2,0,23,142,2,116,8,0,166,474,370,1,0,24,2,1,18,0,0,0,13
916,1,1008,2,0,91,90,7,116,8,0,166,644,258,1,0,32,2,1,18,0,0,0,13
917,0,1009,2,1,46,21,2,116,8,0,166,155,233,1,0,32,2,1,18,0,0,0,13
918,0,74,2,0,23,142,2,116,8,0,166,1625,89,1,0,33,2,1,18,0,0,0,13
919,0,1010,2,0,23,142,2,116,8,0,166,816,112,1,0,33,2,1,18,0,0,0,13
920,0,1011,2,0,97,118,5,62,1,1,101,1024,203,1,0,71,2,1,47,0,0,0,23
921,1,1012,2,0,23,142,2,116,8,0,166,235,240,1,0,27,2,1,18,0,0,31,13
922,1,1013,2,1,16,5,10,116,8,0,166,848,243,1,0,91,2,1,60,3,1,0,3
923,0,1014,2,0,97,118,5,80,18,1,166,608,326,1,0,120,2,1,69,0,17,64,7
924,0,1015,2,0,23,142,2,116,8,0,166,1461,445,1,0,29,2,1,18,0,0,32,13
925,0,1016,2,0,97,118,5,121,10,1,166,97,287,1,0,130,2,1,77,3,12,38,10
926,0,1017,2,0,93,49,10,116,8,0,166,1691,383,1,0,37,2,1,24,3,1,51,3
927,0,1018,2,0,143,145,10,116,8,0,166,617,229,1,0,102,2,1,66,0,1,0,23
928,0,1019,2,0,23,142,2,116,8,0,166,511,358,1,0,31,2,1,18,0,0,0,13
929,1,1020,2,0,23,142,2,116,8,0,166,1320,303,1,0,27,2,1,18,0,0,0,13
930,0,1021,2,0,23,142,2,116,8,0,166,430,151,1,0,24,2,1,18,0,0,0,13
931,0,1022,2,0,23,142,2,116,8,0,166,228,151,1,0,33,2,1,18,0,0,0,13
932,1,1023,2,0,97,118,5,115,1,1,170,1258,308,1,1,71,2,1,47,0,0,0,23
933,0,1024,2,0,97,118,5,6,4,7,166,834,384,1,1,110,2,1,47,0,0,0,23
934,1,1025,2,0,23,142,2,116,8,0,166,32,205,1,1,33,2,1,18,0,0,0,13
935,0,1026,2,0,163,52,10,116,8,0,166,305,371,1,0,71,2,1,47,0,0,0,23
936,1,1027,2,0,23,142,2,116,8,0,166,1079,63,1,0,26,2,1,18,0,0,0,13
937,1,1028,2,0,23,142,2,116,8,0,166,1104,415,1,1,27,2,1,18,0,0,0,13
938,0,1029,2,0,97,118,5,121,10,1,166,1165,241,1,0,108,2,1,68,3,6,0,10
939,0,1030,2,0,23,142,2,116,8,0,166,1399,213,1,0,32,2,1,18,0,0,31,13
940,0,1031,2,0,60,120,4,116,8,0,166,1184,419,1,0,102,2,1,66,0,1,0,23
941,0,1032,2,0,23,142,2,116,8,0,166,1605,154,1,0,28,2,1,18,0,0,0,13
942,0,1033,2,0,23,142,2,116,8,0,166,466,370,1,0,24,2,1,18,0,0,0,13
943,0,1034,2,1,64,10,10,116,8,0,166,455,225,1,0,36,2,1,23,3,7,28,3
944,0,1035,2,0,23,142,2,116,8,0,166,221,178,1,1,30,2,1,18,0,0,32,13
945,0,1036,2,0,23,142,2,116,8,0,166,748,370,1,0,31,2,1,18,0,0,0,13
946,0,1037,2,0,97,118,5,121,10,1,166,539,287,1,0,78,2,1,53,3,15,1,10
947,0,1038,2,0,9,20,10,116,8,0,166,356,196,1,0,105,2,1,66,0,1,0,23
948,1,1039,2,0,23,142,2,116,8,0,166,379,475,1,0,31,2,1,18,0,0,0,13
949,0,1040,2,0,82,115,10,116,8,0,166,403,258,1,0,105,2,1,66,0,1,0,23
950,0,1041,2,1,22,78,2,116,8,0,166,1588,151,1,0,60,2,1,42,2,1,0,4
951,0,1042,1,0,119,70,5,116,8,0,66,1474,273,0,0,142,2,1,81,3,7,0,3
952,1,1043,2,0,23,142,2,116,8,0,166,1663,136,1,0,24,2,1,18,0,0,32,13
953,0,75,2,0,97,118,5,95,18,1,166,98,92,1,0,130,2,1,77,3,12,38,10
954,0,1044,2,1,46,21,2,116,8,0,166,1407,416,1,0,31,2,1,18,0,0,0,13
955,0,1045,2,1,88,85,10,116,8,0,166,54,258,1,0,71,2,1,47,0,0,0,23
956,0,1046,2,0,23,142,2,116,8,0,166,239,34,1,0,26,2,1,18,0,0,0,13
957,0,1047,2,0,90,112,8,116,8,0,166,1115,306,1,0,71,2,1,47,0,0,0,23
958,1,1048,2,0,60,120,4,116,8,0,166,1307,470,1,0,105,2,1,66,0,1,0,23
959,1,1049,2,1,153,2,3,116,8,0,166,609,290,1,0,131,2,1,78,3,12,38,10
960,0,1050,2,0,74,67,4,116,8,0,166,1080,489,1,0,72,1,2,48,2,1,64,5
961,0,1051,2,0,75,127,11,116,8,0,166,1464,110,1,0,131,2,1,78,3,12,38,10
962,0,1052,2,1,145,88,10,116,8,0,166,905,449,1,0,55,2,1,37,2,25,32,5
963,0,1053,2,0,23,142,2,116,8,0,166,1264,63,1,0,28,2,1,18,0,0,31,13
964,0,1054,2,1,156,116,10,116,8,0,166,589,46,1,0,96,2,1,21,0,29,28,8
965,0,1055,2,0,23,142,2,116,8,0,166,812,258,1,0,30,2,1,18,0,0,31,13
966,0,1056,2,0,23,142,2,116,8,0,166,858,213,1,0,27,2,1,18,0,0,0,13
967,0,1057,2,0,60,120,4,116,8,0,166,1274,382,1,0,105,2,1,66,0,1,0,23
968,1,1058,2,0,97,118,5,5,0,1,166,529,275,1,0,110,2,1,47,0,0,0,23
969,1,1059,2,0,23,142,2,116,8,0,166,633,64,1,0,33,2,1,18,0,0,0,13
970,0,1060,2,0,60,120,4,116,8,0,166,1047,419,1,0,105,2,1,66,0,1,0,23
971,0,1061,2,0,117,41,10,116,8,0,166,1057,366,1,0,41,2,1,29,0,16,30,21
972,1,1062,2,1,145,88,10,116,8,0,166,1610,120,1,0,55,2,1,37,2,25,0,5
973,0,1063,2,0,23,142,2,116,8,0,166,733,20,1,0,30,2,1,18,0,0,0,13
974,0,1064,2,0,97,118,5,121,10,1,166,1518,287,1,0,130,2,1,77,3,12,38,10
975,0,1065,2,0,142,37,4,116,8,0,166,398,243,1,0,47,2,1,34,3,1,39,3
976,0,1066,2,0,23,142,2,116,8,0,166,656,226,1,0,24,2,1,18,0,0,0,13
977,0,1067,2,1,139,111,3,116,8,0,166,1631,346,1,0,110,2,1,47,0,0,0,23
978,0,76,2,0,23,142,2,116,8,0,166,1469,63,1,0,29,2,1,18,0,0,0,13
979,1,1068,2,1,145,88,10,116,8,0,166,1173,258,1,0,31,2,1,18,0,0,0,13
980,0,9,2,0,77,75,4,116,8,0,166,263,303,1,0,47,2,1,34,3,1,0,3
981,0,1069,2,0,97,118,5,26,1,1,137,124,222,1,0,56,2,1,40,3,4,0,22
982,0,1070,2,0,23,142,2,116,8,0,166,1022,120,1,0,30,2,1,18,0,0,32,13
983,0,1071,2,0,60,120,4,116,8,0,166,580,393,1,0,102,2,1,66,0,1,0,23
984,1,1072,2,0,23,142,2,116,8,0,166,953,213,1,0,29,2,1,18,0,0,0,13
985,0,1073,2,1,64,10,10,116,8,0,166,1000,10,1,0,103,0,0,66,0,1,28,23
986,0,1074,2,0,12,57,10,116,8,0,166,1411,139,1,0,117,2,1,70,0,23,0,7
987,1,1075,2,0,60,120,4,116,8,0,166,610,419,1,0,102,2,1,66,0,1,0,23
988,0,77,2,0,23,142,2,116,8,0,166,1450,490,1,0,29,2,1,18,0,0,0,13
989,0,1076,2,0,60,120,4,116,8,0,166,1062,419,1,0,102,2,1,66,0,1,0,23
990,0,1077,2,0,23,142,2,116,8,0,166,648,13,1,0,30,2,1,18,0,0,0,13
991,0,1078,2,0,1,1,8,116,8,0,166,651,184,1,0,110,2,1,47,0,0,0,23
992,0,1079,2,0,23,142,2,116,8,0,166,84,461,1,1,31,2,1,18,0,0,0,13
993,0,1080,2,0,132,33,8,116,8,0,166,1711,419,1,0,8,2,1,5,3,4,32,3
994,0,1081,2,0,97,118,5,43,1,1,166,564,389,1,1,130,2,1,77,3,12,38,10
995,0,1082,2,0,23,142,2,116,8,0,166,1111,213,1,0,33,2,1,18,0,0,32,13
996,0,78,2,0,163,52,10,116,8,0,166,1644,360,1,0,110,2,1,47,0,0,0,23
997,0,1083,2,0,1,1,8,116,8,0,166,1752,419,1,0,71,2,1,47,0,0,0,23
998,0,1084,2,0,23,142,2,116,8,0,166,1016,112,1,0,28,2,1,18,0,0,0,13
999,1,1085,2,0,23,142,2,116,8,0,166,1754,54,1,0,26,2,1,18,0,0,0,13
1000,0,1086,2,0,23,142,2,116,8,0,166,574,258,1,0,31,2,1,18,0,0,0,13
1001,0,1087,4,1,97,118,5,98,8,1,135,1600,484,2,0,134,2,1,79,3,0,0,21
1002,0,1088,2,0,23,142,2,116,8,0,166,798,392,1,0,27,2,1,18,0,0,0,13
1003,0,1089,2,1,145,88,10,116,8,0,166,32,419,1,0,50,2,1,37,2,25,0,5
1004,0,1090,2,0,97,118,5,64,8,1,143,161,338,1,0,71,2,1,47,0,0,0,23
1005,0,1091,2,0,163,52,10,116,8,0,166,1667,366,1,0,71,2,1,47,0,0,0,23
1006,0,1092,2,0,23,142,2,116,8,0,166,108,112,1,0,29,2,1,18,0,0,0,13
1007,1,1093,2,0,97,118,5,120,1,1,166,1659,25,1,0,18,2,1,13,2,1,12,0
1008,0,1094,2,1,145,88,10,116,8,0,166,492,213,1,0,50,2,1,37,2,25,32,5
1009,0,1095,2,0,97,118,5,12,1,7,166,895,74,1,0,110,2,1,47,0,0,0,23
1010,1,1096,2,0,23,142,2,116,8,0,166,373,451,1,0,29,2,1,18,0,0,0,13
1011,0,1097,2,0,97,118,5,78,18,1,166,667,287,1,0,130,2,1,77,3,12,38,10
1012,0,1098,2,0,97,118,5,121,10,1,166,1088,127,1,0,108,2,1,68,3,6,7,10
1013,0,1099,2,0,23,142,2,116,8,0,166,85,227,1,0,33,2,1,18,0,0,32,13
1014,0,1100,1,0,97,118,5,83,8,0,157,894,72,0,0,134,2,1,79,3,0,0,21
1015,0,1101,2,0,23,142,2,116,8,0,166,353,67,1,0,24,2,1,18,0,0,0,13
1016,1,1102,2,0,23,142,2,116,8,0,166,1121,213,1,0,26,2,1,18,0,0,0,13
1017,0,1103,2,1,145,88,10,116,8,0,166,747,258,1,0,26,2,1,18,0,0,0,13
1018,0,1104,2,0,97,118,5,22,1,5,223,872,229,1,1,110,2,1,47,0,0,40,23
1019,1,1105,2,1,16,5,10,116,8,0,166,770,125,1,0,79,2,1,49,0,21,0,8
1020,0,1106,2,0,23,142,2,116,8,0,166,772,370,1,0,29,2,1,18,0,0,0,13
1021,0,79,4,1,97,118,5,122,8,1,92,60,461,2,0,134,2,1,79,3,0,18,21
1022,1,1107,2,1,150,73,10,116,8,0,166,1488,43,1,0,102,2,1,66,0,1,0,23
1023,0,1108,2,0,23,142,2,116,8,0,166,1044,226,1,0,24,2,1,18,0,0,0,13
1024,0,1109,2,0,97,118,5,110,6,1,166,1122,305,1,0,14,2,1,8,2,0,0,4
1025,1,1110,2,0,23,142,2,116,8,0,166,593,151,1,0,33,2,1,18,0,0,0,13
1026,1,1111,2,1,150,73,10,116,8,0,166,1202,330,1,1,102,2,1,66,0,1,0,23
1027,0,1112,2,0,23,142,2,116,8,0,166,526,112,1,0,30,2,1,18,0,0,0,13
1028,0,1113,2,0,163,52,10,116,8,0,166,1159,358,1,0,71,2,1,47,0,0,0,23
1029,0,1114,2,0,113,134,10,116,8,0,166,1413,220,1,0,71,2,1,47,0,0,0,23
1030,0,80,2,0,23,142,2,116,8,0,166,1658,149,1,0,30,2,1,18,0,0,31,13
1031,0,1115,4,1,97,118,5,88,8,1,35,1639,452,2,0,134,2,1,79,3,0,0,21
1032,0,1116,2,0,123,13,10,116,8,0,166,588,419,1,0,105,2,1,66,0,1,0,23
1033,1,1117,2,0,97,118,5,90,2,5,166,1645,115,1,3,130,2,1,77,3,12,38,10
1034,0,1118,2,0,173,104,4,116,8,0,166,1735,229,1,0,102,2,1,66,0,1,0,23
1035,0,1119,2,0,3,68,10,116,8,0,166,595,258,1,0,36,2,1,23,3,7,0,3
1036,0,1120,2,0,97,118,5,110,6,1,123,1084,225,1,0,11,2,1,6,2,1,0,4
1037,0,1121,2,0,60,120,4,116,8,0,166,724,74,1,0,105,2,1,66,0,1,0,23
1038,1,1122,2,0,97,118,5,121,10,1,166,367,44,1,0,130,2,1,77,3,12,38,10
1039,0,1123,2,0,23,142,2,116,8,0,166,198,258,1,0,27,2,1,18,0,0,0,13
1040,1,1124,2,0,66,13,10,116,8,0,166,470,55,1,0,41,2,1,29,0,16,26,21
1041,0,1125,2,0,23,142,2,116,8,0,166,478,258,1,0,31,2,1,18,0,0,31,13
1042,1,1126,2,0,23,142,2,116,8,0,166,1074,363,1,0,28,2,1,18,0,0,0,13
1043,0,81,2,0,23,142,2,116,8,0,166,705,63,1,0,30,2,1,18,0,0,32,13
1044,0,1127,2,1,64,10,10,116,8,0,166,1573,258,1,0,105,2,1,66,0,1,25,23
1045,0,1128,2,0,23,142,2,116,8,0,166,939,254,1,1,31,2,1,18,0,0,32,13
1046,0,1129,2,0,23,142,2,116,8,0,166,1429,171,1,0,28,2,1,18,0,0,0,13
1047,0,1130,2,1,172,79,0,116,8,0,166,1714,151,1,0,71,2,1,47,0,0,0,23
1048,0,1131,2,0,97,118,5,80,18,1,166,908,471,1,0,115,2,1,28,0,19,10,19
1049,0,1132,2,0,97,118,5,41,18,1,166,1372,92,1,0,108,2,1,68,3,6,0,10
1050,0,1133,2,0,23,142,2,116,8,0,166,1546,258,1,0,33,2,1,18,0,0,0,13
1051,0,1134,2,1,135,73,10,116,8,0,166,1161,444,1,0,100,0,0,66,0,1,0,23
1052,0,1135,2,0,60,120,4,116,8,0,166,169,63,1,0,99,2,1,66,0,1,0,23
1053,0,1136,4,1,97,118,5,88,8,1,139,322,461,2,0,134,2,1,79,3,0,0,21
1054,0,1137,2,0,145,88,10,116,8,0,166,1093,73,1,0,99,2,1,66,0,1,0,23
1055,0,1138,2,0,97,118,5,121,10,1,166,81,92,1,0,108,2,1,68,3,6,7,10
1056,0,1139,2,0,60,120,4,116,8,0,166,725,283,1,0,105,2,1,66,0,1,0,23
1057,0,82,2,0,97,118,5,110,6,1,77,1400,225,1,0,12,2,1,6,2,1,0,4
1058,0,1140,2,0,23,142,2,116,8,0,166,766,67,1,0,27,2,1,18,0,0,0,13
1059,1,1141,2,0,23,142,2,116,8,0,166,1502,123,1,1,29,2,1,18,0,0,32,13
1060,0,1142,2,0,97,118,5,110,6,1,166,418,250,1,0,14,2,1,8,2,0,0,4
1061,0,1143,2,1,166,57,10,116,8,0,166,180,358,1,0,37,2,1,24,3,1,0,3
1062,0,1144,2,0,97,118,5,48,1,1,203,1036,337,1,0,130,2,1,77,3,12,38,10
1063,1,1145,4,1,97,118,5,40,8,1,211,1224,291,2,1,102,2,1,66,0,1,0,23
1064,1,1146,2,0,23,142,2,116,8,0,166,142,406,1,0,31,2,1,18,0,0,32,13
1065,0,1147,2,0,97,118,5,41,18,1,166,855,92,1,0,108,2,1,68,3,6,0,10
1066,0,1148,2,1,145,88,10,116,8,0,166,807,108,1,0,50,2,1,37,2,25,32,5
1067,0,83,1,0,107,86,5,116,8,0,231,1266,19,0,0,128,2,1,76,0,6,70,15
1068,0,1149,2,0,23,142,2,116,8,0,166,1470,215,1,0,27,2,1,18,0,0,0,13
1069,0,1150,2,0,97,118,5,111,12,1,136,300,160,1,0,120,2,1,69,0,17,64,7
1070,0,1151,4,1,97,118,5,66,8,1,56,561,159,3,0,134,2,1,79,3,0,0,21
1071,0,1152,2,0,23,142,2,116,8,0,166,488,151,1,0,26,2,1,18,0,0,0,13
1072,0,1153,2,1,150,73,10,116,8,0,166,1478,204,1,0,117,2,1,70,0,23,0,7
1073,0,1154,2,0,23,142,2,116,8,0,166,966,208,1,0,27,2,1,18,0,0,0,13
1074,0,1155,2,0,113,134,10,116,8,0,166,1049,419,1,0,71,2,1,47,0,0,0,23
1075,0,84,2,0,23,142,2,116,8,0,166,1294,244,1,0,27,2,1,18,0,0,31,13
1076,0,1156,2,0,23,142,2,116,8,0,166,1076,63,1,0,31,2,1,18,0,0,0,13
1077,0,1157,2,0,69,23,10,116,8,0,166,1141,272,1,0,37,2,1,24,3,1,0,3
1078,1,85,2,0,129,130,2,116,8,0,166,1549,325,1,0,40,2,1,27,3,1,0,3
1079,0,86,2,1,96,44,10,116,8,0,166,946,303,1,0,36,2,1,23,3,7,0,3
1080,0,1158,2,0,23,142,2,116,8,0,166,193,472,1,0,32,2,1,18,0,0,0,13
1081,0,87,2,1,172,79,0,116,8,0,166,200,226,1,0,110,2,1,47,0,0,0,23
1082,0,1159,2,0,23,142,2,116,8,0,166,527,258,1,0,32,2,1,18,0,0,0,13
1083,1,1160,2,1,171,143,6,116,8,0,166,246,270,1,1,110,2,1,47,0,0,0,23
1084,0,1161,2,1,46,21,2,116,8,0,166,1173,120,1,0,26,2,1,18,0,0,0,13
1085,0,1162,2,0,23,142,2,116,8,0,166,40,63,1,0,29,2,1,18,0,0,31,13
1086,0,88,2,0,97,118,5,121,10,1,166,279,92,1,0,130,2,1,77,3,12,38,10
1087,0,1163,2,0,23,142,2,116,8,0,166,1361,43,1,0,28,2,1,18,0,0,0,13
1088,0,1164,2,0,56,103,10,116,8,0,166,1167,420,1,0,82,2,1,55,0,21,28,8
1089,0,1165,2,0,23,142,2,116,8,0,166,1552,74,1,0,31,2,1,18,0,0,32,13
1090,0,1166,2,0,162,114,10,116,8,0,166,1570,196,1,0,102,2,1,66,0,1,0,23
1091,0,1167,4,1,97,118,5,98,8,1,83,570,229,2,0,134,2,1,79,3,0,18,21
1092,1,1168,2,0,23,142,2,116,8,0,166,1185,461,1,1,27,2,1,18,0,0,0,13
1093,1,1169,2,0,23,142,2,116,8,0,166,807,213,1,0,24,2,1,18,0,0,32,13
1094,0,1170,2,1,150,73,10,116,8,0,166,1591,63,1,0,43,2,1,32,2,1,0,2
1095,0,1171,4,1,97,118,5,102,8,1,233,52,229,2,0,19,2,1,13,2,1,0,0
1096,0,1172,2,0,23,142,2,116,8,0,166,462,258,1,0,27,2,1,18,0,0,0,13
1097,0,1173,2,1,122,73,10,116,8,0,166,1243,474,1,0,17,2,1,11,3,28,46,10
1098,0,1174,2,0,60,120,4,116,8,0,166,1465,229,1,0,105,2,1,66,0,1,0,23
1099,0,1175,2,0,0,54,10,116,8,0,166,1019,431,1,0,110,2,1,47,0,0,41,23
1100,0,1176,2,0,23,142,2,116,8,0,166,32,445,1,0,30,2,1,18,0,0,0,13
1101,0,1177,2,0,63,67,4,116,8,0,166,290,130,1,0,73,1,2,48,2,1,71,5
1102,0,1178,2,0,23,142,2,116,8,0,166,528,313,1,0,28,2,1,18,0,0,31,13
1103,1,1179,2,0,23,142,2,116,8,0,166,458,412,1,0,24,2,1,18,0,0,32,13
1104,0,1180,2,1,24,135,10,116,8,0,166,835,413,1,0,36,2,1,23,3,7,28,3
1105,0,1181,2,0,97,118,5,121,10,1,166,555,289,1,0,130,2,1,77,3,12,38,10
1106,0,1182,1,0,31,125,5,116,8,0,72,619,259,0,0,135,2,1,80,2,7,5,3
1107,0,1183,2,1,139,111,3,116,8,0,166,532,333,1,0,80,2,1,49,0,21,26,8
1108,0,89,2,0,23,142,2,116,8,0,166,1267,213,1,0,31,2,1,18,0,0,0,13
1109,0,90,2,0,97,118,5,22,1,5,175,914,285,1,2,45,2,1,33,3,6,54,12
1110,0,1184,2,0,97,118,5,109,1,4,166,1719,357,1,0,10,2,1,6,2,1,0,4
1111,0,1185,2,0,60,120,4,116,8,0,166,224,141,1,0,102,2,1,66,0,1,0,23
1112,0,1186,2,0,163,52,10,116,8,0,166,1337,156,1,0,110,2,1,47,0,0,0,23
1113,0,1187,2,0,97,118,5,29,1,1,76,1310,401,1,2,46,2,1,27,3,1,0,3
1114,1,1188,2,0,23,142,2,116,8,0,166,1379,34,1,0,32,2,1,18,0,0,0,13
1115,0,1189,2,1,139,111,3,116,8,0,166,186,258,1,0,71,2,1,47,0,0,0,23
1116,1,1190,2,0,23,142,2,116,8,0,166,1529,112,1,0,27,2,1,18,0,0,0,13
1117,1,1191,2,0,23,142,2,116,8,0,166,958,63,1,0,24,2,1,18,0,0,0,13
1118,0,1192,2,0,97,118,5,43,1,1,51,1363,483,1,0,13,2,1,7,2,1,0,4
1119,0,1193,2,0,60,120,4,116,8,0,166,591,206,1,0,102,2,1,66,0,1,0,23
1120,0,1194,2,0,145,88,10,116,8,0,166,1455,151,1,0,60,2,1,42,2,1,0,4
1121,0,1195,2,0,97,118,5,120,1,1,166,378,322,1,0,18,2,1,13,2,1,40,0
1122,1,1196,2,0,84,137,10,116,8,0,166,185,63,1,0,71,2,1,47,0,0,0,23
1123,0,1197,2,1,16,5,10,116,8,0,166,10,298,1,0,79,2,1,49,0,21,0,8
1124,1,1198,2,0,23,142,2,116,8,0,166,50,151,1,0,26,2,1,18,0,0,0,13
1125,0,1199,2,0,23,142,2,116,8,0,166,1431,327,1,0,30,2,1,18,0,0,32,13
1126,1,1200,2,0,97,118,5,56,1,4,104,1744,449,1,2,29,2,1,18,0,0,0,13
1127,0,1201,2,0,23,142,2,116,8,0,166,1392,43,1,0,28,2,1,18,0,0,32,13
1128,0,1202,2,0,1,1,8,116,8,0,166,999,321,1,0,110,2,1,47,0,0,61,23
1129,0,1203,2,0,97,118,5,110,6,1,144,1033,491,1,0,113,2,1,71,3,1,0,3
1130,0,1204,2,0,23,142,2,116,8,0,166,1279,472,1,0,28,2,1,18,0,0,32,13
1131,0,1205,2,0,23,142,2,116,8,0,166,1059,149,1,0,24,2,1,18,0,0,0,13
1132,0,1206,2,1,8,21,2,116,8,0,166,1519,338,1,0,117,2,1,70,0,23,0,7
1133,0,1207,2,0,97,118,5,9,18,1,166,1579,92,1,0,65,2,1,12,3,30,46,10
1134,0,1208,2,0,63,67,4,116,8,0,166,554,419,1,0,51,1,2,38,2,1,0,5
1135,0,1209,2,0,69,23,10,116,8,0,166,1186,338,1,0,57,2,1,40,3,4,0,22
1136,0,1210,2,0,97,118,5,53,1,4,206,1040,8,1,2,24,2,1,18,0,0,32,13
1137,0,1211,2,0,163,52,10,116,8,0,166,879,229,1,0,110,2,1,47,0,0,0,23
