,id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
3593,3855302082601878861,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6012809c,5902f03d,7abbbd5c,1,0,4687,320,50,423,2,39,-1,32
3594,3978444095224789950,14103119,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b113b32,a9fb0439,1,0,16858,320,50,1887,3,39,100194,23
3595,4103347303599465815,14103119,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1e315d3,85066eb7,1,0,17212,320,50,1887,3,39,-1,23
3596,4221079658619742424,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,93977a05,7abbbd5c,1,0,23161,320,50,2667,0,39,-1,221
3597,4341198041761930705,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10750aea,6332421a,1,0,22257,320,50,2545,0,431,100084,221
3598,4463057954518090523,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7b24e86f,7e4efdcd,1,0,20634,320,50,2374,3,39,-1,23
3599,4587782861855994044,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16799a1a,23885c9e,1,0,22104,320,50,2545,0,431,100084,221
3600,4703967949180412998,14103119,1002,0,887a4754,4b99d49f,50e219e0,ecad2386,7801e8d9,07d7df22,b5e78061,4953655b,6532d1d3,0,0,6563,320,50,572,2,39,-1,32
3601,4823051223913522815,14103119,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9cb1924d,034b811d,1,0,22218,216,36,2560,3,43,100182,61
3602,4944314794580331001,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,47273a6e,d31a172e,1,3,23222,320,50,2676,0,299,100176,221
3603,5067679203936968314,14103119,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,705650aa,6f21a189,1,0,8330,320,50,761,3,175,-1,23
3604,5186956987682236042,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c953a0e3,81b42528,1,0,22254,320,50,2545,0,431,100084,221
3605,5309728011353348026,14103119,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,01d11abe,5096d134,1,0,24094,320,50,2761,2,35,-1,13
3606,5430557988005537038,14103119,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96340e8e,88fe1d5d,1,0,4687,320,50,423,2,39,100148,32
3607,5548947218966518344,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c7a113a3,a0f5f879,1,0,22104,320,50,2545,0,431,100084,221
3608,5665712885284564442,14103119,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d83e3914,77bf3c3c,1,2,24093,320,50,2761,2,35,100148,13
3609,578427603661470235,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9bb067f8,1f0bc64f,1,0,22261,320,50,2545,0,431,100084,221
3610,5904706375364361006,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac4fc8cc,711ee120,1,0,22257,320,50,2545,0,431,-1,221
3611,6022540746045063761,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ca83a4f,d17a0181,1,0,22257,320,50,2545,0,431,100084,221
3612,6137073219213560115,14103119,1001,0,85f751fd,c4e18dd6,50e219e0,7c080147,7801e8d9,0f2161f8,026610f4,50e33c14,f07e20f8,1,0,24320,320,50,2790,3,425,100160,240
3613,6253243626067397226,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,e54e492d,158e4944,1,0,4687,320,50,423,2,39,100148,32
3614,637076914662168051,14103119,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,815069c5,0eb711ec,1,0,8330,320,50,761,3,175,100074,23
3615,6499827743640358823,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8e898980,4ea23a13,1,0,23160,320,50,2667,0,39,-1,221
3616,6618769855935147543,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,98916e10,9b0f71c2,1,0,24217,320,50,2780,2,35,100077,23
3617,6741755176591333430,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,888c5f80,aaffed8f,1,0,22257,320,50,2545,0,431,100084,221
3618,686245995463411536,14103119,1007,0,85f751fd,c4e18dd6,50e219e0,8311368f,1dc9b529,0f2161f8,71ccfc79,a6e4780e,37acf687,1,2,24308,728,90,2788,3,295,-1,240
3619,6978216895789364579,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,6be7c792,a16c2c5a,be6db1d7,1,0,22813,320,50,2647,2,39,100148,23
3620,7089926678921811471,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05fd832d,be87996b,1,2,22261,320,50,2545,0,431,100084,221
3621,7210477038243804987,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,8d74500a,ae637522,cef3e649,a99f214a,6fc0ac0a,2b127119,1,2,24308,728,90,2788,3,295,-1,240
3622,7329699359237124349,14103119,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,0100c5b0,eccbc294,72dab84d,0,0,23861,320,50,2735,2,291,100148,251
3623,7456030381381683468,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,d787e91b,1,0,22257,320,50,2545,0,431,-1,221
3624,7575653783461825213,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a3b22262,321f8b9d,1,0,19743,320,50,2264,3,425,100000,61
3625,7689930305011061849,14103119,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a94fed5,cdf6ea96,1,0,24093,320,50,2761,2,35,100148,13
3626,7805745340070251273,14103119,1002,0,9e8e8d09,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,14ac2fdf,a5ab5b7c,9bb8c890,0,0,22701,320,50,2624,0,35,100074,221
3627,7925852497033695090,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,6099c54a,2347f47a,0f2161f8,48124616,3c3aef18,31bdffee,1,2,18574,320,50,2104,3,1583,-1,171
3628,804560233944395027,14103119,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,e527f049,887d6ab8,1,0,22196,320,50,2556,3,167,100199,23
3629,8165021546276491539,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0e1bc715,d787e91b,1,0,22254,320,50,2545,0,431,100084,221
3630,8279822805046258433,14103119,1002,0,2c4ed2f7,cf5fcee6,50e219e0,ecad2386,7801e8d9,07d7df22,46834532,5c57f239,911a3c09,0,0,24092,320,50,2761,2,35,-1,13
3631,8399202832005925941,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a37a361b,7eef184d,1,0,22254,320,50,2545,0,431,100084,221
3632,8513314646077996977,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,deb241ac,36b67a2a,1,3,23847,320,50,2732,1,161,100193,71
3633,8638862345950288317,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,d7a5d468,2347f47a,0f2161f8,5ef45a5e,fd15c113,4ea23a13,1,0,21277,300,250,2443,2,39,-1,23
3634,8754407300872407281,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7ed30f6c,c6263d8a,1,0,22624,320,50,2374,3,39,-1,23
3635,8873978596013574574,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bee3a507,2203a096,1,0,22104,320,50,2545,0,431,100084,221
3636,8998853469059029915,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,37a996c9,c34c4173,1,0,23161,320,50,2667,0,39,-1,221
3637,9117181007217056190,14103119,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a4997254,e8d6bd6d,1,0,24080,320,50,2760,2,1327,100128,52
3638,9237928387549844288,14103119,1007,0,85f751fd,c4e18dd6,50e219e0,2b297853,b51aefa8,0f2161f8,1594933d,1330a592,b75a71ad,1,5,24304,320,50,2788,3,295,100202,240
3639,9360381012524736046,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,db5e573d,87508628,72a00661,1,0,24320,320,50,2790,3,425,100160,240
3640,9479420123073602216,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,4b66e8ca,aad45b01,1,0,20980,320,50,2371,0,559,100217,46
3641,9597863364750172755,14103119,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,249db8c5,c6263d8a,1,0,17753,320,50,1993,2,1063,-1,33
3642,9720607520823263479,14103119,1005,0,85f751fd,c4e18dd6,50e219e0,8d74500a,ae637522,cef3e649,a99f214a,c699f0d5,2b127119,1,2,24308,728,90,2788,3,295,100202,240
3643,9839655461314557827,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecabcc30,1f0bc64f,1,0,22257,320,50,2545,0,431,100084,221
3644,9959283608886688379,14103119,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,242c8cc9,1f0bc64f,1,0,22257,320,50,2545,0,431,100084,221
3645,10096135844799931884,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,85c83086,1ad8cc47,945dd5c4,1,0,22770,320,50,2641,3,35,100013,23
3646,10248137253369160428,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,83aeb76d,e1eae715,1,3,23857,320,50,2734,1,175,100192,71
3647,10390944370991647027,14103120,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,191652bf,685b4cb3,1,0,22196,320,50,2556,3,167,100200,23
3648,10532858220615299895,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,57b1bc26,58f7172a,ef726eae,1,3,22221,320,50,2560,3,43,100182,61
3649,10682184775675466525,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d3feb59,eb1347a0,1,0,17037,320,50,1934,2,39,-1,16
3650,10833494566483770262,14103120,1010,7,85f751fd,c4e18dd6,50e219e0,6c3ef9e3,7801e8d9,0f2161f8,dc4df76f,6a3bba6f,a8d2c4cf,4,3,23511,320,480,2645,3,35,-1,23
3651,10976783756309078515,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8d1034f9,684581ce,1,0,23161,320,50,2667,0,39,-1,221
3652,1112340869428160447,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,c278d313,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
3653,1127102665666934515,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,332b553f,4ea23a13,1,0,22257,320,50,2545,0,431,-1,221
3654,11420197607522686813,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1ba3b379,496515fa,1,3,23855,320,50,2734,1,175,100189,71
3655,11565119872074775107,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,736ebbd1,a5bce124,1,0,22104,320,50,2545,0,431,100084,221
3656,11715226623530250436,14103120,1007,0,85f751fd,c4e18dd6,50e219e0,8311368f,1dc9b529,0f2161f8,aeb91606,a704803e,6fe5a545,1,5,24304,320,50,2788,3,295,100194,240
3657,11867164992060606349,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7a547e55,a9a7b3d8,1,0,23160,320,50,2667,0,39,-1,221
3658,12016147789418263298,14103120,1002,0,69e4fb8e,78fdeab7,50e219e0,ecad2386,7801e8d9,07d7df22,e66feb99,3131d2b7,8debacdb,0,0,6563,320,50,572,2,39,-1,32
3659,12175519457378350035,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,b8cf835b,070f0bcb,3e72ab6c,1,0,18987,320,50,2158,3,291,100189,61
3660,12326915811083861917,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a7b4ae69,81b42528,1,0,22261,320,50,2545,0,431,100084,221
3661,12476341953168765845,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,fdcd4896,db1d05df,1,0,20632,320,50,2374,3,39,-1,23
3662,12623736529036123960,14103120,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,e064e232,211f96b8,8be947fd,0,0,21789,320,50,2512,2,291,-1,52
3663,12767634199180037817,14103120,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,4026c7f6,68a4a362,d002cb2f,0,0,24099,320,50,2763,2,35,-1,13
3664,12916361185430414819,14103120,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,48cb459c,c5feb8d6,43e7b962,0,0,24104,320,50,2763,2,35,100148,13
3665,13061404863064817490,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ab045591,0bcabeaf,1,3,23847,320,50,2732,1,161,100193,71
3666,13206574716396254292,14103120,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,97d0dcbd,a0f5f879,1,0,8330,320,50,761,3,175,-1,23
3667,13360883440699804845,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,af62faf4,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
3668,13516089889510014281,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,30e0f719,779d90c2,1,0,23725,320,50,2716,3,47,-1,23
3669,13658485727652041318,14103120,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,370e8071,7b75d3a6,1,0,22196,320,50,2556,3,167,100199,23
3670,13804675830691635358,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40ffe435,977a2929,1,2,24093,320,50,2761,2,35,100148,13
3671,13949108003873178281,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2b60e21b,158e4944,1,0,23161,320,50,2667,0,39,-1,221
3672,14099180024874320683,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,73d43ab5,5096d134,1,0,23161,320,50,2667,0,39,-1,221
3673,14237949067561824210,14103120,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c65bc49b,9a233deb,1,0,23369,320,50,2680,3,815,100155,42
3674,14391202855116861395,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a69af4c3,0eb711ec,1,0,24095,320,50,2761,2,35,100148,13
3675,14528829700242217487,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,103dc3f9,68dabce1,1,0,24314,320,50,2789,3,41,100101,240
3676,14671506904716025371,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,1f0bc64f,1,0,22254,320,50,2545,0,431,-1,221
3677,1481583756564411814,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64126167,5db079b5,1,2,24085,320,50,2761,2,35,100148,13
3678,14960864034283055222,14103120,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f46f0a98,3bb1ddd7,1,0,23369,320,50,2680,3,815,100156,42
3679,15110410219164868854,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f7853e5a,d787e91b,1,0,23160,320,50,2667,0,39,-1,221
3680,152537469590412287,14103120,1012,3,8ab5bdcf,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,665779a4,a0f5f879,1,0,15908,320,50,1752,3,297,100081,82
3681,15400015117945677330,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,858613ac,1ccc7835,1,0,22261,320,50,2545,0,431,100084,221
3682,15545801579352262693,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f8aa5b0e,a14decee,d25693ce,1,0,23012,320,50,2658,3,39,100148,23
3683,15693344870945405124,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1a5baf16,1f0bc64f,1,0,22261,320,50,2545,0,431,-1,221
3684,15837334346939307749,14103120,1007,0,85f751fd,c4e18dd6,50e219e0,8311368f,1dc9b529,0f2161f8,c8cb6352,a4bc44b6,45647e59,1,2,24304,320,50,2788,3,295,100194,240
3685,1598605541282351776,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb3afb82,8d19d3d4,1,0,22104,320,50,2545,0,431,-1,221
3686,1612825189144884040,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eab7b93d,43836a96,1,0,17037,320,50,1934,2,39,-1,16
3687,16272220184965622233,14103120,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d22c2d41,a0f5f879,1,0,22815,320,50,2647,2,39,100148,23
3688,16422874897075227029,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0cb72f40,277e7b8c,1,0,24237,480,320,2784,2,39,100148,23
3689,165704453283178823,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,386701b1,1f0bc64f,1,0,22822,320,50,2648,3,39,100148,23
3690,16718171371987945353,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,36be8fb9,fce66524,1,0,24084,320,50,2761,2,35,100148,13
3691,16864732024151929358,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,312cf0db,c144e605,1,0,22257,320,50,2545,0,431,100084,221
3692,1701397353389863542,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,cb1732e3,ab594fa3,8571106b,1,0,20634,320,50,2374,3,39,-1,23
3693,17161448798406524565,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,a25e12e2,fac910c5,b7c5bc1f,1,0,20634,320,50,2374,3,39,-1,23
3694,17306360022862324004,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,42cde5cf,73b4563d,1,2,23160,320,50,2667,0,39,-1,221
3695,17452349384606744818,14103120,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0355e0a4,0fadd2fe,1,0,23723,320,50,2716,3,47,100202,23
3696,1759305950773727868,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,98d8b3fd,d787e91b,1,0,23725,320,50,2716,3,47,-1,23
3697,17733600405627297364,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3be27e16,4ea23a13,1,0,22254,320,50,2545,0,431,100084,221
3698,17875059217417131089,14103120,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
3699,1802180048116630584,14103120,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8dc3290c,a1a7a957,1,0,20093,300,250,2295,2,35,100076,23
3700,18165904660417382682,14103120,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8db6262b,a9fb0439,1,0,19016,300,250,2162,2,39,-1,33
3701,18312773661129725897,14103120,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,385f1068,cdf6ea96,1,0,24043,320,50,2757,3,299,100112,61
3702,1865664090472525126,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,d6d6320f,8c57f562,1f0bc64f,1,0,23784,320,50,2725,3,1831,-1,171
3703,2011868481148049278,14103120,1002,0,91069c72,1e0acfb4,50e219e0,ecad2386,7801e8d9,07d7df22,819e1e30,ae4f374e,0d331951,0,0,22703,320,50,2624,0,35,-1,221
3704,2152683876519099945,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,d3e200d2,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
3705,2308696188279120006,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,11e09384,542422a7,1,0,18648,320,50,1092,3,809,100156,61
3706,2458693782662987805,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7ced7f80,0bcabeaf,1,0,23857,320,50,2734,1,175,100192,71
3707,2604882783747139463,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e693a763,a5bce124,1,0,22254,320,50,2545,0,431,100084,221
3708,2755287608075194607,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,930ec31d,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
3709,2900744864593392520,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,3f5c523f,c5cc73c1,1,3,23735,320,50,2676,0,299,100176,221
3710,3054287425831611055,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,f85261c3,7abbbd5c,1,0,22221,320,50,2560,3,43,100182,61
3711,3203252207372444684,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0cc4fdd,fce66524,1,0,24093,320,50,2761,2,35,100148,13
3712,3354573141853600366,14103120,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0a8a201,3e7932d7,1,0,19771,320,50,2227,0,943,100079,48
3713,3504653037949030775,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3b886020,7ac6007f,1,2,23161,320,50,2667,0,39,-1,221
3714,3653826528293990600,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e68efb4a,fce66524,1,0,24095,320,50,2761,2,35,100148,13
3715,3808263197546565416,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,53589260,f7e81a2d,1,2,23847,320,50,2732,1,161,100193,71
3716,3956526092777932989,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a37a361b,7eef184d,1,0,22254,320,50,2545,0,431,100084,221
3717,4115596555676915846,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae878f8e,711ee120,1,0,22104,320,50,2545,0,431,100084,221
3718,425442874761622699,14103120,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,62af3a8c,a0f5f879,1,0,8330,320,50,761,3,175,100077,23
3719,4399404400758707411,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,19222a62,ff065cf0,1,2,22254,320,50,2545,0,431,100084,221
3720,4549329230587292191,14103120,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dda22475,8217e0de,1,0,24314,320,50,2789,3,41,100101,240
3721,4699670453345655540,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,a74dec1b,99e427c9,1,0,19743,320,50,2264,3,425,100000,61
3722,484517361012071739,14103120,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1647d629,e1eae715,1,3,23847,320,50,2732,1,161,-1,71
3723,4995113276176826693,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26b9f885,77bf3c3c,1,2,24094,320,50,2761,2,35,100148,13
3724,5141614530943042348,14103120,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,13220e26,8a4875bd,1,0,17239,320,50,1973,3,39,100148,23
3725,5282543570343016082,14103120,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,97f9047e,b7f467a2,1,0,20345,300,250,2331,2,39,100199,23
3726,5428005637155159390,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1f0322f,711ee120,1,0,22254,320,50,2545,0,431,100084,221
3727,5570991205075241278,14103120,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2dc78aa8,d787e91b,1,0,17014,320,50,1872,3,39,100173,23
3728,5715137695818936299,14103120,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9e5535be,3b00e4a3,1,0,24036,320,50,2755,0,303,100077,76
3729,5856082814868483369,14103120,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,3bb1ddd7,1,0,23369,320,50,2680,3,815,100156,42
3730,6008569137308875107,14103120,1005,0,78d60190,1b32ed33,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,0f7933fb,c8aaa4a8,1,0,22193,320,50,2556,3,167,100194,23
3731,6154673945587412073,14103120,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,575065bb,d787e91b,1,0,22254,320,50,2545,0,431,100084,221
